year;age_m;age_w;count
2023;41 ;85 ;0
2023;41 ;86 ;0
2023;41 ;87 ;0
2023;41 ;88 ;0
2023;41 ;89 ;0
2023;41 ;90 ;0
2023;41 ;91 ;0
2023;41 ;92 ;0
2023;41 ;93 ;0
2023;41 ;94 ;0
2023;41 ;95 ;0
2023;41 ;99 ;0
2023;41 ;100;0
2023;42 ;18 ;1
2023;42 ;19 ;0
2023;42 ;20 ;0
2023;42 ;21 ;2
2023;42 ;22 ;3
2023;42 ;23 ;4
2023;42 ;24 ;4
2023;42 ;25 ;6
2023;42 ;26 ;7
2023;42 ;27 ;9
2023;42 ;28 ;9
2023;42 ;29 ;9
2023;42 ;30 ;22
2023;42 ;31 ;35
2023;42 ;32 ;29
2023;42 ;33 ;33
2023;42 ;34 ;36
2023;42 ;35 ;54
2023;42 ;36 ;40
2023;42 ;37 ;39
2023;42 ;38 ;52
2023;42 ;39 ;47
2023;42 ;40 ;61
2023;42 ;41 ;49
2023;42 ;42 ;37
2023;42 ;43 ;28
2023;42 ;44 ;18
2023;42 ;45 ;15
2023;42 ;46 ;8
2023;42 ;47 ;12
2023;42 ;48 ;2
2023;42 ;49 ;5
2023;42 ;50 ;3
2023;42 ;51 ;3
2023;42 ;52 ;2
2023;42 ;53 ;3
2023;42 ;54 ;2
2023;42 ;55 ;1
2023;42 ;56 ;0
2023;42 ;57 ;0
2023;42 ;58 ;0
2023;42 ;59 ;0
2023;42 ;60 ;1
2023;42 ;61 ;0
2023;42 ;62 ;0
2023;42 ;63 ;0
2023;42 ;64 ;1
2023;42 ;65 ;0
2023;42 ;66 ;0
2023;42 ;67 ;0
2023;42 ;68 ;0
2023;42 ;69 ;0
2023;42 ;70 ;0
2023;42 ;71 ;0
2023;42 ;72 ;1
2023;42 ;73 ;0
2023;42 ;74 ;0
2023;42 ;75 ;0
2023;42 ;76 ;0
2023;42 ;77 ;0
2023;42 ;78 ;0
2023;42 ;79 ;0
2023;42 ;80 ;0
2023;42 ;81 ;0
2023;42 ;82 ;0
2023;42 ;83 ;0
2023;42 ;84 ;0
2023;42 ;85 ;0
2023;42 ;86 ;0
2023;42 ;87 ;0
2023;42 ;88 ;0
2023;42 ;89 ;0
2023;42 ;90 ;0
2023;42 ;91 ;0
2023;42 ;92 ;0
2023;42 ;93 ;0
2023;42 ;94 ;0
2023;42 ;95 ;0
2023;42 ;99 ;0
2023;42 ;100;0
2023;43 ;18 ;0
2023;43 ;19 ;0
2023;43 ;20 ;0
2023;43 ;21 ;0
2023;43 ;22 ;1
2023;43 ;23 ;2
2023;43 ;24 ;3
2023;43 ;25 ;6
2023;43 ;26 ;4
2023;43 ;27 ;7
2023;43 ;28 ;11
2023;43 ;29 ;5
2023;43 ;30 ;15
2023;43 ;31 ;22
2023;43 ;32 ;15
2023;43 ;33 ;23
2023;43 ;34 ;29
2023;43 ;35 ;35
2023;43 ;36 ;32
2023;43 ;37 ;35
2023;43 ;38 ;43
2023;43 ;39 ;38
2023;43 ;40 ;38
2023;43 ;41 ;53
2023;43 ;42 ;28
2023;43 ;43 ;35
2023;43 ;44 ;29
2023;43 ;45 ;6
2023;43 ;46 ;14
2023;43 ;47 ;6
2023;43 ;48 ;9
2023;43 ;49 ;5
2023;43 ;50 ;4
2023;43 ;51 ;2
2023;43 ;52 ;1
2023;43 ;53 ;3
2023;43 ;54 ;3
2023;43 ;55 ;0
2023;43 ;56 ;1
2023;43 ;57 ;0
2023;43 ;58 ;0
2023;43 ;59 ;0
2023;43 ;60 ;1
2023;43 ;61 ;2
2023;43 ;62 ;0
2023;43 ;63 ;2
2023;43 ;64 ;0
2023;43 ;65 ;0
2023;43 ;66 ;0
2023;43 ;67 ;0
2023;43 ;68 ;0
2023;43 ;69 ;0
2023;43 ;70 ;0
2023;43 ;71 ;0
2023;43 ;72 ;0
2023;43 ;73 ;0
2023;43 ;74 ;0
2023;43 ;75 ;0
2023;43 ;76 ;0
2023;43 ;77 ;0
2023;43 ;78 ;0
2023;43 ;79 ;0
2023;43 ;80 ;0
2023;43 ;81 ;0
2023;43 ;82 ;0
2023;43 ;83 ;0
2023;43 ;84 ;0
2023;43 ;85 ;0
2023;43 ;86 ;0
2023;43 ;87 ;0
2023;43 ;88 ;0
2023;43 ;89 ;0
2023;43 ;90 ;0
2023;43 ;91 ;0
2023;43 ;92 ;0
2023;43 ;93 ;0
2023;43 ;94 ;0
2023;43 ;95 ;0
2023;43 ;99 ;0
2023;43 ;100;0
2023;44 ;18 ;0
2023;44 ;19 ;0
2023;44 ;20 ;0
2023;44 ;21 ;3
2023;44 ;22 ;1
2023;44 ;23 ;2
2023;44 ;24 ;2
2023;44 ;25 ;0
2023;44 ;26 ;3
2023;44 ;27 ;3
2023;44 ;28 ;4
2023;44 ;29 ;10
2023;44 ;30 ;8
2023;44 ;31 ;21
2023;44 ;32 ;13
2023;44 ;33 ;28
2023;44 ;34 ;17
2023;44 ;35 ;21
2023;44 ;36 ;31
2023;44 ;37 ;33
2023;44 ;38 ;27
2023;44 ;39 ;38
2023;44 ;40 ;42
2023;44 ;41 ;24
2023;44 ;42 ;44
2023;44 ;43 ;34
2023;44 ;44 ;19
2023;44 ;45 ;24
2023;44 ;46 ;9
2023;44 ;47 ;14
2023;44 ;48 ;3
2023;44 ;49 ;12
2023;44 ;50 ;5
2023;44 ;51 ;2
2023;44 ;52 ;5
2023;44 ;53 ;2
2023;44 ;54 ;3
2023;44 ;55 ;1
2023;44 ;56 ;0
2023;44 ;57 ;1
2023;44 ;58 ;2
2023;44 ;59 ;1
2023;44 ;60 ;1
2023;44 ;61 ;0
2023;44 ;62 ;0
2023;44 ;63 ;0
2023;44 ;64 ;0
2023;44 ;65 ;0
2023;44 ;66 ;0
2023;44 ;67 ;0
2023;44 ;68 ;0
2023;44 ;69 ;0
2023;44 ;70 ;0
2023;44 ;71 ;0
2023;44 ;72 ;0
2023;44 ;73 ;0
2023;44 ;74 ;0
2023;44 ;75 ;0
2023;44 ;76 ;0
2023;44 ;77 ;0
2023;44 ;78 ;0
2023;44 ;79 ;0
2023;44 ;80 ;0
2023;44 ;81 ;0
2023;44 ;82 ;0
2023;44 ;83 ;0
2023;44 ;84 ;0
2023;44 ;85 ;0
2023;44 ;86 ;0
2023;44 ;87 ;0
2023;44 ;88 ;0
2023;44 ;89 ;0
2023;44 ;90 ;0
2023;44 ;91 ;0
2023;44 ;92 ;0
2023;44 ;93 ;0
2023;44 ;94 ;0
2023;44 ;95 ;0
2023;44 ;99 ;0
2023;44 ;100;0
2023;45 ;18 ;0
2023;45 ;19 ;0
2023;45 ;20 ;0
2023;45 ;21 ;0
2023;45 ;22 ;0
2023;45 ;23 ;2
2023;45 ;24 ;1
2023;45 ;25 ;2
2023;45 ;26 ;2
2023;45 ;27 ;4
2023;45 ;28 ;4
2023;45 ;29 ;7
2023;45 ;30 ;7
2023;45 ;31 ;10
2023;45 ;32 ;15
2023;45 ;33 ;15
2023;45 ;34 ;14
2023;45 ;35 ;14
2023;45 ;36 ;26
2023;45 ;37 ;32
2023;45 ;38 ;22
2023;45 ;39 ;24
2023;45 ;40 ;24
2023;45 ;41 ;24
2023;45 ;42 ;31
2023;45 ;43 ;30
2023;45 ;44 ;22
2023;45 ;45 ;18
2023;45 ;46 ;20
2023;45 ;47 ;6
2023;45 ;48 ;9
2023;45 ;49 ;6
2023;45 ;50 ;3
2023;45 ;51 ;3
2023;45 ;52 ;5
2023;45 ;53 ;2
2023;45 ;54 ;2
2023;45 ;55 ;0
2023;45 ;56 ;2
2023;45 ;57 ;2
2023;45 ;58 ;1
2023;45 ;59 ;3
2023;45 ;60 ;1
2023;45 ;61 ;0
2023;45 ;62 ;1
2023;45 ;63 ;0
2023;45 ;64 ;1
2023;45 ;65 ;0
2023;45 ;66 ;0
2023;45 ;67 ;0
2023;45 ;68 ;1
2023;45 ;69 ;0
2023;45 ;70 ;0
2023;45 ;71 ;0
2023;45 ;72 ;0
2023;45 ;73 ;0
2023;45 ;74 ;0
2023;45 ;75 ;0
2023;45 ;76 ;0
2023;45 ;77 ;0
2023;45 ;78 ;0
2023;45 ;79 ;0
2023;45 ;80 ;0
2023;45 ;81 ;0
2023;45 ;82 ;0
2023;45 ;83 ;0
2023;45 ;84 ;0
2023;45 ;85 ;0
2023;45 ;86 ;0
2023;45 ;87 ;0
2023;45 ;88 ;0
2023;45 ;89 ;0
2023;45 ;90 ;0
2023;45 ;91 ;0
2023;45 ;92 ;0
2023;45 ;93 ;0
2023;45 ;94 ;0
2023;45 ;95 ;0
2023;45 ;99 ;0
2023;45 ;100;0
2023;46 ;18 ;0
2023;46 ;19 ;0
2023;46 ;20 ;0
2023;46 ;21 ;1
2023;46 ;22 ;1
2023;46 ;23 ;0
2023;46 ;24 ;3
2023;46 ;25 ;2
2023;46 ;26 ;2
2023;46 ;27 ;3
2023;46 ;28 ;4
2023;46 ;29 ;6
2023;46 ;30 ;10
2023;46 ;31 ;8
2023;46 ;32 ;12
2023;46 ;33 ;9
2023;46 ;34 ;13
2023;46 ;35 ;13
2023;46 ;36 ;15
2023;46 ;37 ;23
2023;46 ;38 ;20
2023;46 ;39 ;21
2023;46 ;40 ;24
2023;46 ;41 ;31
2023;46 ;42 ;23
2023;46 ;43 ;21
2023;46 ;44 ;24
2023;46 ;45 ;27
2023;46 ;46 ;25
2023;46 ;47 ;23
2023;46 ;48 ;11
2023;46 ;49 ;11
2023;46 ;50 ;7
2023;46 ;51 ;7
2023;46 ;52 ;5
2023;46 ;53 ;0
2023;46 ;54 ;3
2023;46 ;55 ;3
2023;46 ;56 ;2
2023;46 ;57 ;1
2023;46 ;58 ;0
2023;46 ;59 ;0
2023;46 ;60 ;2
2023;46 ;61 ;1
2023;46 ;62 ;2
2023;46 ;63 ;0
2023;46 ;64 ;0
2023;46 ;65 ;1
2023;46 ;66 ;0
2023;46 ;67 ;0
2023;46 ;68 ;0
2023;46 ;69 ;0
2023;46 ;70 ;0
2023;46 ;71 ;0
2023;46 ;72 ;0
2023;46 ;73 ;0
2023;46 ;74 ;0
2023;46 ;75 ;0
2023;46 ;76 ;0
2023;46 ;77 ;1
2023;46 ;78 ;0
2023;46 ;79 ;0
2023;46 ;80 ;0
2023;46 ;81 ;0
2023;46 ;82 ;0
2023;46 ;83 ;0
2023;46 ;84 ;0
2023;46 ;85 ;0
2023;46 ;86 ;0
2023;46 ;87 ;0
2023;46 ;88 ;0
2023;46 ;89 ;0
2023;46 ;90 ;0
2023;46 ;91 ;0
2023;46 ;92 ;0
2023;46 ;93 ;0
2023;46 ;94 ;0
2023;46 ;95 ;0
2023;46 ;99 ;0
2023;46 ;100;0
2023;47 ;18 ;0
2023;47 ;19 ;0
2023;47 ;20 ;0
2023;47 ;21 ;0
2023;47 ;22 ;1
2023;47 ;23 ;1
2023;47 ;24 ;1
2023;47 ;25 ;2
2023;47 ;26 ;4
2023;47 ;27 ;5
2023;47 ;28 ;6
2023;47 ;29 ;5
2023;47 ;30 ;7
2023;47 ;31 ;5
2023;47 ;32 ;7
2023;47 ;33 ;13
2023;47 ;34 ;14
2023;47 ;35 ;9
2023;47 ;36 ;17
2023;47 ;37 ;16
2023;47 ;38 ;12
2023;47 ;39 ;17
2023;47 ;40 ;23
2023;47 ;41 ;18
2023;47 ;42 ;20
2023;47 ;43 ;18
2023;47 ;44 ;23
2023;47 ;45 ;16
2023;47 ;46 ;15
2023;47 ;47 ;21
2023;47 ;48 ;15
2023;47 ;49 ;9
2023;47 ;50 ;9
2023;47 ;51 ;4
2023;47 ;52 ;2
2023;47 ;53 ;7
2023;47 ;54 ;5
2023;47 ;55 ;2
2023;47 ;56 ;3
2023;47 ;57 ;3
2023;47 ;58 ;0
2023;47 ;59 ;0
2023;47 ;60 ;0
2023;47 ;61 ;0
2023;47 ;62 ;1
2023;47 ;63 ;0
2023;47 ;64 ;0
2023;47 ;65 ;0
2023;47 ;66 ;0
2023;47 ;67 ;0
2023;47 ;68 ;0
2023;47 ;69 ;0
2023;47 ;70 ;0
2023;47 ;71 ;0
2023;47 ;72 ;0
2023;47 ;73 ;0
2023;47 ;74 ;0
2023;47 ;75 ;0
2023;47 ;76 ;0
2023;47 ;77 ;0
2023;47 ;78 ;0
2023;47 ;79 ;0
2023;47 ;80 ;0
2023;47 ;81 ;0
2023;47 ;82 ;0
2023;47 ;83 ;0
2023;47 ;84 ;0
2023;47 ;85 ;0
2023;47 ;86 ;0
2023;47 ;87 ;0
2023;47 ;88 ;0
2023;47 ;89 ;0
2023;47 ;90 ;0
2023;47 ;91 ;0
2023;47 ;92 ;0
2023;47 ;93 ;0
2023;47 ;94 ;0
2023;47 ;95 ;0
2023;47 ;99 ;0
2023;47 ;100;0
2023;48 ;18 ;0
2023;48 ;19 ;0
2023;48 ;20 ;0
2023;48 ;21 ;0
2023;48 ;22 ;0
2023;48 ;23 ;0
2023;48 ;24 ;1
2023;48 ;25 ;0
2023;48 ;26 ;4
2023;48 ;27 ;7
2023;48 ;28 ;2
2023;48 ;29 ;4
2023;48 ;30 ;7
2023;48 ;31 ;9
2023;48 ;32 ;8
2023;48 ;33 ;6
2023;48 ;34 ;14
2023;48 ;35 ;16
2023;48 ;36 ;11
2023;48 ;37 ;13
2023;48 ;38 ;14
2023;48 ;39 ;13
2023;48 ;40 ;16
2023;48 ;41 ;24
2023;48 ;42 ;18
2023;48 ;43 ;15
2023;48 ;44 ;25
2023;48 ;45 ;16
2023;48 ;46 ;23
2023;48 ;47 ;15
2023;48 ;48 ;19
2023;48 ;49 ;10
2023;48 ;50 ;6
2023;48 ;51 ;8
2023;48 ;52 ;4
2023;48 ;53 ;3
2023;48 ;54 ;3
2023;48 ;55 ;1
2023;48 ;56 ;2
2023;48 ;57 ;1
2023;48 ;58 ;2
2023;48 ;59 ;2
2023;48 ;60 ;1
2023;48 ;61 ;1
2023;48 ;62 ;0
2023;48 ;63 ;0
2023;48 ;64 ;1
2023;48 ;65 ;1
2023;48 ;66 ;0
2023;48 ;67 ;0
2023;48 ;68 ;0
2023;48 ;69 ;0
2023;48 ;70 ;0
2023;48 ;71 ;0
2023;48 ;72 ;0
2023;48 ;73 ;0
2023;48 ;74 ;0
2023;48 ;75 ;0
2023;48 ;76 ;0
2023;48 ;77 ;0
2023;48 ;78 ;0
2023;48 ;79 ;0
2023;48 ;80 ;0
2023;48 ;81 ;0
2023;48 ;82 ;0
2023;48 ;83 ;0
2023;48 ;84 ;0
2023;48 ;85 ;0
2023;48 ;86 ;0
2023;48 ;87 ;0
2023;48 ;88 ;0
2023;48 ;89 ;0
2023;48 ;90 ;0
2023;48 ;91 ;0
2023;48 ;92 ;0
2023;48 ;93 ;0
2023;48 ;94 ;0
2023;48 ;95 ;0
2023;48 ;99 ;0
2023;48 ;100;0
2023;49 ;18 ;0
2023;49 ;19 ;0
2023;49 ;20 ;0
2023;49 ;21 ;1
2023;49 ;22 ;1
2023;49 ;23 ;0
2023;49 ;24 ;0
2023;49 ;25 ;3
2023;49 ;26 ;2
2023;49 ;27 ;4
2023;49 ;28 ;1
2023;49 ;29 ;3
2023;49 ;30 ;2
2023;49 ;31 ;7
2023;49 ;32 ;7
2023;49 ;33 ;10
2023;49 ;34 ;9
2023;49 ;35 ;5
2023;49 ;36 ;10
2023;49 ;37 ;11
2023;49 ;38 ;11
2023;49 ;39 ;21
2023;49 ;40 ;27
2023;49 ;41 ;19
2023;49 ;42 ;17
2023;49 ;43 ;20
2023;49 ;44 ;18
2023;49 ;45 ;14
2023;49 ;46 ;26
2023;49 ;47 ;26
2023;49 ;48 ;12
2023;49 ;49 ;9
2023;49 ;50 ;7
2023;49 ;51 ;5
2023;49 ;52 ;8
2023;49 ;53 ;5
2023;49 ;54 ;1
2023;49 ;55 ;1
2023;49 ;56 ;6
2023;49 ;57 ;1
2023;49 ;58 ;1
2023;49 ;59 ;3
2023;49 ;60 ;1
2023;49 ;61 ;0
2023;49 ;62 ;0
2023;49 ;63 ;0
2023;49 ;64 ;0
2023;49 ;65 ;0
2023;49 ;66 ;0
2023;49 ;67 ;0
2023;49 ;68 ;0
2023;49 ;69 ;0
2023;49 ;70 ;0
2023;49 ;71 ;0
2023;49 ;72 ;0
2023;49 ;73 ;0
2023;49 ;74 ;0
2023;49 ;75 ;0
2023;49 ;76 ;0
2023;49 ;77 ;0
2023;49 ;78 ;0
2023;49 ;79 ;0
2023;49 ;80 ;0
2023;49 ;81 ;0
2023;49 ;82 ;0
2023;49 ;83 ;0
2023;49 ;84 ;0
2023;49 ;85 ;0
2023;49 ;86 ;0
2023;49 ;87 ;0
2023;49 ;88 ;0
2023;49 ;89 ;0
2023;49 ;90 ;0
2023;49 ;91 ;0
2023;49 ;92 ;0
2023;49 ;93 ;0
2023;49 ;94 ;0
2023;49 ;95 ;0
2023;49 ;99 ;0
2023;49 ;100;0
2023;50 ;18 ;0
2023;50 ;19 ;0
2023;50 ;20 ;0
2023;50 ;21 ;0
2023;50 ;22 ;1
2023;50 ;23 ;1
2023;50 ;24 ;0
2023;50 ;25 ;0
2023;50 ;26 ;5
2023;50 ;27 ;2
2023;50 ;28 ;2
2023;50 ;29 ;2
2023;50 ;30 ;1
2023;50 ;31 ;5
2023;50 ;32 ;3
2023;50 ;33 ;6
2023;50 ;34 ;6
2023;50 ;35 ;10
2023;50 ;36 ;12
2023;50 ;37 ;8
2023;50 ;38 ;18
2023;50 ;39 ;12
2023;50 ;40 ;21
2023;50 ;41 ;13
2023;50 ;42 ;12
2023;50 ;43 ;14
2023;50 ;44 ;29
2023;50 ;45 ;21
2023;50 ;46 ;11
2023;50 ;47 ;19
2023;50 ;48 ;25
2023;50 ;49 ;12
2023;50 ;50 ;17
2023;50 ;51 ;8
2023;50 ;52 ;16
2023;50 ;53 ;4
2023;50 ;54 ;6
2023;50 ;55 ;4
2023;50 ;56 ;5
2023;50 ;57 ;1
2023;50 ;58 ;2
2023;50 ;59 ;2
2023;50 ;60 ;2
2023;50 ;61 ;1
2023;50 ;62 ;1
2023;50 ;63 ;0
2023;50 ;64 ;0
2023;50 ;65 ;0
2023;50 ;66 ;0
2023;50 ;67 ;1
2023;50 ;68 ;0
2023;50 ;69 ;0
2023;50 ;70 ;0
2023;50 ;71 ;0
2023;50 ;72 ;0
2023;50 ;73 ;0
2023;50 ;74 ;0
2023;50 ;75 ;0
2023;50 ;76 ;0
2023;50 ;77 ;0
2023;50 ;78 ;0
2023;50 ;79 ;0
2023;50 ;80 ;0
2023;50 ;81 ;0
2023;50 ;82 ;0
2023;50 ;83 ;0
2023;50 ;84 ;0
2023;50 ;85 ;0
2023;50 ;86 ;0
2023;50 ;87 ;0
2023;50 ;88 ;0
2023;50 ;89 ;0
2023;50 ;90 ;0
2023;50 ;91 ;0
2023;50 ;92 ;0
2023;50 ;93 ;0
2023;50 ;94 ;0
2023;50 ;95 ;0
2023;50 ;99 ;0
2023;50 ;100;0
2023;51 ;18 ;0
2023;51 ;19 ;0
2023;51 ;20 ;1
2023;51 ;21 ;0
2023;51 ;22 ;1
2023;51 ;23 ;0
2023;51 ;24 ;1
2023;51 ;25 ;0
2023;51 ;26 ;3
2023;51 ;27 ;4
2023;51 ;28 ;2
2023;51 ;29 ;4
2023;51 ;30 ;5
2023;51 ;31 ;2
2023;51 ;32 ;6
2023;51 ;33 ;4
2023;51 ;34 ;8
2023;51 ;35 ;9
2023;51 ;36 ;7
2023;51 ;37 ;12
2023;51 ;38 ;17
2023;51 ;39 ;10
2023;51 ;40 ;12
2023;51 ;41 ;18
2023;51 ;42 ;16
2023;51 ;43 ;13
2023;51 ;44 ;19
2023;51 ;45 ;10
2023;51 ;46 ;14
2023;51 ;47 ;13
2023;51 ;48 ;18
2023;51 ;49 ;15
2023;51 ;50 ;11
2023;51 ;51 ;13
2023;51 ;52 ;6
2023;51 ;53 ;10
2023;51 ;54 ;8
2023;51 ;55 ;5
2023;51 ;56 ;6
2023;51 ;57 ;1
2023;51 ;58 ;6
2023;51 ;59 ;3
2023;51 ;60 ;2
2023;51 ;61 ;1
2023;51 ;62 ;3
2023;51 ;63 ;0
2023;51 ;64 ;0
2023;51 ;65 ;1
2023;51 ;66 ;0
2023;51 ;67 ;0
2023;51 ;68 ;0
2023;51 ;69 ;0
2023;51 ;70 ;0
2023;51 ;71 ;0
2023;51 ;72 ;0
2023;51 ;73 ;0
2023;51 ;74 ;0
2023;51 ;75 ;0
2023;51 ;76 ;0
2023;51 ;77 ;0
2023;51 ;78 ;0
2023;51 ;79 ;0
2023;51 ;80 ;0
2023;51 ;81 ;0
2023;51 ;82 ;0
2023;51 ;83 ;0
2023;51 ;84 ;0
2023;51 ;85 ;0
2023;51 ;86 ;0
2023;51 ;87 ;0
2023;51 ;88 ;0
2023;51 ;89 ;0
2023;51 ;90 ;0
2023;51 ;91 ;0
2023;51 ;92 ;0
2023;51 ;93 ;0
2023;51 ;94 ;0
2023;51 ;95 ;0
2023;51 ;99 ;0
2023;51 ;100;0
2023;52 ;18 ;0
2023;52 ;19 ;0
2023;52 ;20 ;0
2023;52 ;21 ;0
2023;52 ;22 ;0
2023;52 ;23 ;0
2023;52 ;24 ;1
2023;52 ;25 ;2
2023;52 ;26 ;3
2023;52 ;27 ;4
2023;52 ;28 ;3
2023;52 ;29 ;2
2023;52 ;30 ;2
2023;52 ;31 ;6
2023;52 ;32 ;7
2023;52 ;33 ;4
2023;52 ;34 ;7
2023;52 ;35 ;3
2023;52 ;36 ;3
2023;52 ;37 ;4
2023;52 ;38 ;8
2023;52 ;39 ;13
2023;52 ;40 ;6
2023;52 ;41 ;11
2023;52 ;42 ;6
2023;52 ;43 ;18
2023;52 ;44 ;19
2023;52 ;45 ;13
2023;52 ;46 ;7
2023;52 ;47 ;23
2023;52 ;48 ;20
2023;52 ;49 ;18
2023;52 ;50 ;16
2023;52 ;51 ;15
2023;52 ;52 ;13
2023;52 ;53 ;12
2023;52 ;54 ;9
2023;52 ;55 ;10
2023;52 ;56 ;5
2023;52 ;57 ;4
2023;52 ;58 ;4
2023;52 ;59 ;5
2023;52 ;60 ;2
2023;52 ;61 ;2
2023;52 ;62 ;0
2023;52 ;63 ;3
2023;52 ;64 ;2
2023;52 ;65 ;0
2023;52 ;66 ;0
2023;52 ;67 ;0
2023;52 ;68 ;0
2023;52 ;69 ;0
2023;52 ;70 ;0
2023;52 ;71 ;0
2023;52 ;72 ;0
2023;52 ;73 ;0
2023;52 ;74 ;0
2023;52 ;75 ;0
2023;52 ;76 ;0
2023;52 ;77 ;0
2023;52 ;78 ;0
2023;52 ;79 ;0
2023;52 ;80 ;0
2023;52 ;81 ;0
2023;52 ;82 ;0
2023;52 ;83 ;0
2023;52 ;84 ;0
2023;52 ;85 ;0
2023;52 ;86 ;0
2023;52 ;87 ;0
2023;52 ;88 ;0
2023;52 ;89 ;0
2023;52 ;90 ;0
2023;52 ;91 ;0
2023;52 ;92 ;0
2023;52 ;93 ;0
2023;52 ;94 ;0
2023;52 ;95 ;0
2023;52 ;99 ;0
2023;52 ;100;0
2023;53 ;18 ;0
2023;53 ;19 ;0
2023;53 ;20 ;0
2023;53 ;21 ;0
2023;53 ;22 ;0
2023;53 ;23 ;0
2023;53 ;24 ;0
2023;53 ;25 ;0
2023;53 ;26 ;0
2023;53 ;27 ;3
2023;53 ;28 ;2
2023;53 ;29 ;2
2023;53 ;30 ;2
2023;53 ;31 ;0
2023;53 ;32 ;6
2023;53 ;33 ;3
2023;53 ;34 ;2
2023;53 ;35 ;3
2023;53 ;36 ;7
2023;53 ;37 ;10
2023;53 ;38 ;12
2023;53 ;39 ;4
2023;53 ;40 ;12
2023;53 ;41 ;13
2023;53 ;42 ;12
2023;53 ;43 ;15
2023;53 ;44 ;10
2023;53 ;45 ;14
2023;53 ;46 ;15
2023;53 ;47 ;12
2023;53 ;48 ;7
2023;53 ;49 ;12
2023;53 ;50 ;16
2023;53 ;51 ;16
2023;53 ;52 ;14
2023;53 ;53 ;15
2023;53 ;54 ;9
2023;53 ;55 ;3
2023;53 ;56 ;5
2023;53 ;57 ;2
2023;53 ;58 ;1
2023;53 ;59 ;3
2023;53 ;60 ;1
2023;53 ;61 ;1
2023;53 ;62 ;1
2023;53 ;63 ;1
2023;53 ;64 ;0
2023;53 ;65 ;0
2023;53 ;66 ;0
2023;53 ;67 ;0
2023;53 ;68 ;1
2023;53 ;69 ;0
2023;53 ;70 ;0
2023;53 ;71 ;0
2023;53 ;72 ;0
2023;53 ;73 ;0
2023;53 ;74 ;0
2023;53 ;75 ;1
2023;53 ;76 ;0
2023;53 ;77 ;0
2023;53 ;78 ;0
2023;53 ;79 ;0
2023;53 ;80 ;0
2023;53 ;81 ;0
2023;53 ;82 ;0
2023;53 ;83 ;0
2023;53 ;84 ;0
2023;53 ;85 ;0
2023;53 ;86 ;0
2023;53 ;87 ;0
2023;53 ;88 ;0
2023;53 ;89 ;0
2023;53 ;90 ;0
2023;53 ;91 ;0
2023;53 ;92 ;0
2023;53 ;93 ;0
2023;53 ;94 ;0
2023;53 ;95 ;0
2023;53 ;99 ;0
2023;53 ;100;0
2023;54 ;18 ;0
2023;54 ;19 ;0
2023;54 ;20 ;1
2023;54 ;21 ;0
2023;54 ;22 ;1
2023;54 ;23 ;0
2023;54 ;24 ;0
2023;54 ;25 ;2
2023;54 ;26 ;3
2023;54 ;27 ;0
2023;54 ;28 ;0
2023;54 ;29 ;3
2023;54 ;30 ;2
2023;54 ;31 ;3
2023;54 ;32 ;1
2023;54 ;33 ;6
2023;54 ;34 ;6
2023;54 ;35 ;6
2023;54 ;36 ;9
2023;54 ;37 ;9
2023;54 ;38 ;4
2023;54 ;39 ;9
2023;54 ;40 ;9
2023;54 ;41 ;12
2023;54 ;42 ;16
2023;54 ;43 ;10
2023;54 ;44 ;9
2023;54 ;45 ;8
2023;54 ;46 ;12
2023;54 ;47 ;11
2023;54 ;48 ;14
2023;54 ;49 ;12
2023;54 ;50 ;21
2023;54 ;51 ;20
2023;54 ;52 ;24
2023;54 ;53 ;19
2023;54 ;54 ;15
2023;54 ;55 ;5
2023;54 ;56 ;6
2023;54 ;57 ;6
2023;54 ;58 ;2
2023;54 ;59 ;5
2023;54 ;60 ;3
2023;54 ;61 ;1
2023;54 ;62 ;1
2023;54 ;63 ;2
2023;54 ;64 ;1
2023;54 ;65 ;0
2023;54 ;66 ;0
2023;54 ;67 ;1
2023;54 ;68 ;1
2023;54 ;69 ;3
2023;54 ;70 ;0
2023;54 ;71 ;0
2023;54 ;72 ;0
2023;54 ;73 ;0
2023;54 ;74 ;0
2023;54 ;75 ;0
2023;54 ;76 ;0
2023;54 ;77 ;0
2023;54 ;78 ;0
2023;54 ;79 ;0
2023;54 ;80 ;0
2023;54 ;81 ;0
2023;54 ;82 ;0
2023;54 ;83 ;0
2023;54 ;84 ;0
2023;54 ;85 ;0
2023;54 ;86 ;0
2023;54 ;87 ;0
2023;54 ;88 ;0
2023;54 ;89 ;0
2023;54 ;90 ;0
2023;54 ;91 ;0
2023;54 ;92 ;0
2023;54 ;93 ;0
2023;54 ;94 ;0
2023;54 ;95 ;0
2023;54 ;99 ;0
2023;54 ;100;0
2023;55 ;18 ;0
2023;55 ;19 ;0
2023;55 ;20 ;0
2023;55 ;21 ;0
2023;55 ;22 ;0
2023;55 ;23 ;1
2023;55 ;24 ;0
2023;55 ;25 ;0
2023;55 ;26 ;0
2023;55 ;27 ;1
2023;55 ;28 ;0
2023;55 ;29 ;2
2023;55 ;30 ;8
2023;55 ;31 ;3
2023;55 ;32 ;3
2023;55 ;33 ;4
2023;55 ;34 ;4
2023;55 ;35 ;7
2023;55 ;36 ;5
2023;55 ;37 ;5
2023;55 ;38 ;3
2023;55 ;39 ;3
2023;55 ;40 ;3
2023;55 ;41 ;6
2023;55 ;42 ;11
