person_id,birth,gender,primary_hh,death
116115,1975,F,5833246.0,9999
116116,1975,F,5833247.0,9999
116117,1975,F,5833248.0,9999
116118,2010,F,500492.0,9999
116119,2010,F,1021439.0,9999
116120,2010,F,1542386.0,9999
116121,1953,M,5833252.0,2020
116122,1953,M,5833253.0,9999
116123,1953,M,5833254.0,2018
116124,1953,M,5833255.0,9999
116125,1960,M,5833256.0,9999
116126,1960,M,5833257.0,9999
116127,1960,M,5833258.0,9999
116128,1960,M,5833259.0,9999
116129,1962,F,5833260.0,9999
116130,1962,F,5833261.0,9999
116131,1962,F,5833262.0,9999
116132,1962,F,5833263.0,9999
116133,1993,M,500514.0,9999
116134,1993,M,1021461.0,9999
116135,1993,M,1542408.0,9999
116136,1993,M,2063355.0,9999
116137,1995,M,500514.0,9999
116138,1995,M,1021461.0,9999
116139,1995,M,1542408.0,9999
116140,1995,M,2063355.0,9999
116141,1941,F,5833272.0,9999
116142,1941,F,5833273.0,9999
116147,1946,M,5833278.0,9999
116148,1956,F,5833279.0,9999
116149,1940,F,5833280.0,9999
116150,1940,F,5833281.0,9999
116151,1943,F,5833282.0,2025
116152,1943,F,5833283.0,9999
116153,1944,M,5833284.0,9999
116154,1944,M,5833285.0,9999
116155,1944,M,5833286.0,9999
116156,1944,M,5833287.0,9999
116157,1944,M,5833288.0,9999
116158,1950,F,5833289.0,9999
116159,1950,F,5833290.0,9999
116160,1950,F,5833291.0,9999
116161,1950,F,5833292.0,2024
116162,1950,F,5833293.0,9999
116163,1946,M,5833294.0,2020
116164,1946,M,5833295.0,2021
116165,1946,M,5833296.0,2022
116166,1946,M,5833297.0,9999
116167,1946,M,5833298.0,9999
116168,1947,F,5833299.0,2013
116169,1947,F,5833300.0,9999
116170,1947,F,5833301.0,2025
116171,1947,F,5833302.0,9999
116172,1947,F,5833303.0,2023
116173,1966,M,5833304.0,9999
116174,1966,M,5833305.0,2017
116175,1966,M,5833306.0,9999
116176,1966,M,5833307.0,9999
116177,1966,M,5833308.0,9999
116178,1978,F,5833309.0,9999
116179,1978,F,5833310.0,9999
116180,1978,F,5833311.0,9999
116181,1978,F,5833312.0,9999
116182,1978,F,5833313.0,9999
116183,1938,M,5833314.0,2013
116184,1938,M,5833315.0,2022
116185,1938,M,5833316.0,2017
116186,1938,M,5833317.0,9999
116187,1959,F,5833318.0,9999
116188,1970,M,5833319.0,9999
116189,1993,F,500581.0,9999
116190,2000,F,500581.0,9999
116191,1974,M,5833322.0,9999
116192,1974,M,5833323.0,9999
116193,1980,F,5833324.0,9999
116194,1980,F,5833325.0,9999
116195,2008,F,500582.0,9999
116196,2008,F,1021529.0,9999
116197,1959,M,5833328.0,9999
116198,1959,M,5833329.0,9999
116199,1959,M,5833330.0,9999
116200,1959,M,5833331.0,9999
116201,1959,M,5833332.0,9999
116202,1960,F,5833333.0,9999
116203,1960,F,5833334.0,9999
116204,1960,F,5833335.0,2020
116205,1960,F,5833336.0,9999
116206,1960,F,5833337.0,9999
116207,1992,M,500591.0,9999
116208,1992,M,1021538.0,9999
116209,1992,M,1542485.0,9999
116210,1992,M,2063432.0,9999
116211,1992,M,2584379.0,9999
116212,1995,M,500591.0,9999
116213,1995,M,1021538.0,9999
116214,1995,M,1542485.0,9999
116215,1995,M,2063432.0,9999
116216,1995,M,2584379.0,9999
116217,1978,F,5833348.0,9999
116218,1978,F,5833349.0,9999
116219,1946,F,5833350.0,9999
116220,1946,F,5833351.0,9999
116221,1946,F,5833352.0,9999
116222,1946,F,5833353.0,9999
116223,1946,F,5833354.0,9999
116224,1946,F,5833355.0,9999
116225,1946,F,5833356.0,9999
116226,1933,M,5833357.0,9999
116227,1946,F,5833358.0,9999
116228,1968,F,5833359.0,9999
116229,1968,F,5833360.0,9999
116240,1940,F,5833371.0,2025
116241,1940,F,5833372.0,9999
116242,1940,F,5833373.0,9999
116243,1940,F,5833374.0,2010
116244,1940,F,5833375.0,9999
116245,1940,F,5833376.0,9999
116246,1940,F,5833377.0,9999
116247,1959,M,5833378.0,9999
116248,1959,M,5833379.0,9999
116249,1959,M,5833380.0,9999
116250,1973,M,5833381.0,9999
116251,1973,M,5833382.0,9999
116252,1973,M,5833383.0,9999
116253,1980,F,5833384.0,9999
116254,1980,F,5833385.0,9999
116255,1980,F,5833386.0,9999
116256,2002,F,500640.0,9999
116257,2002,F,1021587.0,9999
116258,2002,F,1542534.0,9999
116259,2007,M,500640.0,9999
116260,2007,M,1021587.0,9999
116261,2007,M,1542534.0,9999
116262,2010,M,500640.0,9999
116263,2010,M,1021587.0,9999
116264,2010,M,1542534.0,9999
116265,1946,F,5833396.0,9999
116266,1946,F,5833397.0,2011
116267,1946,F,5833398.0,9999
116268,1974,M,5833399.0,9999
116269,1974,M,5833400.0,9999
116270,1974,M,5833401.0,9999
116271,1962,F,5833402.0,9999
116272,1962,F,5833403.0,9999
116273,1994,M,500645.0,9999
116274,1994,M,1021592.0,9999
116275,1999,M,500645.0,9999
116276,1999,M,1021592.0,9999
116277,1974,F,5833408.0,9999
116278,1975,M,5833409.0,9999
116279,2005,M,500647.0,9999
116280,2007,M,500647.0,9999
116281,1928,F,5833412.0,2017
116282,1956,M,5833413.0,9999
116283,1956,M,5833414.0,2023
116284,1956,M,5833415.0,9999
116285,1956,M,5833416.0,9999
116286,1956,M,5833417.0,9999
116287,1958,F,5833418.0,9999
116288,1958,F,5833419.0,9999
116289,1958,F,5833420.0,9999
116290,1958,F,5833421.0,9999
116291,1958,F,5833422.0,9999
116292,1986,M,500653.0,9999
116293,1986,M,1021600.0,9999
116294,1986,M,1542547.0,9999
116295,1986,M,2063494.0,9999
116296,1986,M,2584441.0,9999
116297,1949,F,5833428.0,2025
116298,1949,F,5833429.0,9999
116299,1949,F,5833430.0,9999
116300,1949,F,5833431.0,9999
116301,1949,F,5833432.0,9999
116302,1949,F,5833433.0,2016
116303,1949,F,5833434.0,9999
116304,1924,F,5833435.0,2020
116305,1924,F,5833436.0,2015
116306,1930,F,5833437.0,2015
116307,1930,F,5833438.0,2012
116308,1930,F,5833439.0,2022
116309,1939,M,5833440.0,2014
116310,1939,M,5833441.0,2022
116311,1941,F,5833442.0,9999
116312,1941,F,5833443.0,9999
116313,1944,M,5833444.0,9999
116314,1944,M,5833445.0,9999
116315,1944,M,5833446.0,9999
116316,1944,M,5833447.0,9999
116317,1952,F,5833448.0,9999
116318,1952,F,5833449.0,9999
116319,1952,F,5833450.0,2014
116320,1952,F,5833451.0,9999
116321,1970,M,500660.0,9999
116322,1970,M,1021607.0,9999
116323,1970,M,1542554.0,9999
116324,1970,M,2063501.0,9999
116325,1945,F,5833456.0,9999
116326,1945,F,5833457.0,9999
116327,1945,F,5833458.0,9999
116328,1945,M,5833459.0,9999
116329,1945,M,5833460.0,2024
116330,1945,M,5833461.0,9999
116331,1964,M,5833462.0,2022
116332,1964,M,5833463.0,9999
116333,1964,M,5833464.0,2019
116334,1977,F,5833465.0,9999
116335,1977,F,5833466.0,9999
116336,1977,F,5833467.0,9999
116337,2006,M,500679.0,9999
116338,2006,M,1021626.0,9999
116339,2006,M,1542573.0,9999
116340,1958,M,5833471.0,9999
116341,1958,M,5833472.0,9999
116342,1958,F,5833473.0,9999
116343,1958,F,5833474.0,9999
116344,1991,F,500687.0,9999
116345,1991,F,1021634.0,9999
116346,1996,M,500687.0,9999
116347,1996,M,1021634.0,9999
116348,1946,F,5833479.0,9999
116349,1946,F,5833480.0,2015
116350,1947,M,5833481.0,9999
116351,1947,M,5833482.0,9999
116352,1963,F,5833483.0,9999
116353,1963,F,5833484.0,9999
116354,1963,F,5833485.0,9999
116355,1963,F,5833486.0,9999
116356,1996,F,500691.0,9999
116357,1996,F,1021638.0,9999
116358,1996,F,1542585.0,9999
116359,1996,F,2063532.0,9999
116360,1998,M,500691.0,9999
116361,1998,M,1021638.0,9999
116362,1998,M,1542585.0,9999
116363,1998,M,2063532.0,9999
116364,1925,M,5833495.0,2016
116365,1925,M,5833496.0,2011
116366,1925,M,5833497.0,2013
116367,1925,M,5833498.0,2014
116368,1925,M,5833499.0,2014
116369,1931,F,5833500.0,2015
116370,1931,F,5833501.0,9999
116371,1931,F,5833502.0,2010
116372,1931,F,5833503.0,2024
116373,1931,F,5833504.0,2011
116374,1962,F,5833505.0,9999
116375,1962,F,5833506.0,9999
116376,1962,F,5833507.0,9999
116377,1962,F,5833508.0,9999
116378,1962,F,5833509.0,9999
116379,1987,F,500694.0,9999
116380,1987,F,1021641.0,9999
116381,1987,F,1542588.0,9999
116382,1987,F,2063535.0,9999
116383,1987,F,2584482.0,9999
116384,1987,M,500694.0,9999
116385,1987,M,1021641.0,9999
116386,1987,M,1542588.0,2022
116387,1987,M,2063535.0,9999
116388,1987,M,2584482.0,9999
116389,1982,M,5833520.0,9999
116390,1982,M,5833521.0,9999
116391,1982,M,5833522.0,9999
116392,1985,F,5833523.0,9999
116393,1985,F,5833524.0,9999
116394,1985,F,5833525.0,9999
116395,1927,F,5833526.0,2017
116396,1927,F,5833527.0,2023
116397,1927,F,5833528.0,2011
116398,1967,M,5833529.0,9999
116399,1943,F,5833530.0,9999
116400,1974,M,5833531.0,9999
116401,1974,M,5833532.0,9999
116402,1938,F,5833533.0,2020
116403,1938,F,5833534.0,9999
116404,1938,F,5833535.0,2024
116405,1938,M,5833536.0,2024
116406,1938,M,5833537.0,9999
116407,1938,M,5833538.0,2018
116408,1952,F,5833539.0,2014
116409,1939,F,5833540.0,2023
116410,1939,F,5833541.0,9999
116411,1939,F,5833542.0,9999
116412,1939,F,5833543.0,9999
116413,1942,M,5833544.0,2013
116414,1942,M,5833545.0,9999
116415,1942,M,5833546.0,2023
116416,1942,M,5833547.0,9999
116417,1958,F,5833548.0,9999
116418,1958,F,5833549.0,9999
116419,1958,M,5833550.0,9999
116420,1958,M,5833551.0,9999
116421,1976,F,5833552.0,9999
116422,1976,F,5833553.0,9999
116423,1976,F,5833554.0,9999
116424,1976,F,5833555.0,9999
116425,1976,F,5833556.0,9999
116426,1980,M,5833557.0,9999
116427,1980,M,5833558.0,9999
116428,1980,M,5833559.0,9999
116429,1980,M,5833560.0,9999
116430,1980,M,5833561.0,9999
116431,1970,F,5833562.0,9999
116432,1970,F,5833563.0,9999
116433,1970,F,5833564.0,9999
116434,1970,F,5833565.0,9999
116435,1970,F,5833566.0,9999
116436,1922,F,5833567.0,2011
116437,1922,F,5833568.0,2012
116438,1922,F,5833569.0,2011
116439,1922,F,5833570.0,2010
116440,1922,F,5833571.0,2012
116441,1922,F,5833572.0,2020
116442,1972,M,5833573.0,9999
116443,1972,M,5833574.0,9999
116444,1972,M,5833575.0,9999
116445,1974,F,5833576.0,9999
116446,1974,F,5833577.0,9999
116447,1974,F,5833578.0,9999
116448,2005,M,500741.0,9999
116449,2005,M,1021688.0,2019
116450,2005,M,1542635.0,9999
116451,1968,F,5833582.0,9999
116452,1968,F,5833583.0,9999
116453,1930,M,5833584.0,9999
116454,1930,M,5833585.0,2010
116455,1930,M,5833586.0,2011
116456,1945,F,5833587.0,9999
116457,1945,F,5833588.0,9999
116458,1945,F,5833589.0,2020
116459,1965,M,5833590.0,9999
116460,1982,F,5833591.0,9999
116461,1994,M,500752.0,9999
116462,2005,M,500752.0,9999
116463,1944,M,5833594.0,2024
116464,1962,M,5833595.0,9999
116465,1962,M,5833596.0,9999
116466,1962,M,5833597.0,9999
116467,1962,M,5833598.0,9999
116468,1962,M,5833599.0,9999
116469,1962,M,5833600.0,9999
116470,1962,M,5833601.0,9999
116471,1962,M,5833602.0,9999
116472,1967,F,5833603.0,9999
116473,1967,F,5833604.0,9999
116474,1967,F,5833605.0,9999
116475,1967,F,5833606.0,9999
116476,1967,F,5833607.0,9999
116477,1967,F,5833608.0,9999
116478,1967,F,5833609.0,9999
116479,1967,F,5833610.0,9999
116480,1992,F,500755.0,9999
116481,1992,F,1021702.0,9999
116482,1992,F,1542649.0,9999
116483,1992,F,2063596.0,9999
116484,1992,F,2584543.0,9999
116485,1992,F,3105490.0,9999
116486,1992,F,3626437.0,9999
116487,1992,F,4147384.0,9999
116488,1997,F,500755.0,9999
116489,1997,F,1021702.0,9999
116490,1997,F,1542649.0,9999
116491,1997,F,2063596.0,9999
116492,1997,F,2584543.0,9999
116493,1997,F,3105490.0,9999
116494,1997,F,3626437.0,9999
116495,1997,F,4147384.0,9999
116496,1954,M,5833627.0,2014
116497,1954,M,5833628.0,2019
116498,1954,M,5833629.0,9999
116499,1956,F,5833630.0,2025
116500,1956,F,5833631.0,9999
116501,1956,F,5833632.0,9999
116502,1982,M,500759.0,9999
116503,1982,M,1021706.0,9999
116504,1982,M,1542653.0,9999
116505,1933,F,5833636.0,2020
116506,1972,F,5833637.0,9999
116507,1972,F,5833638.0,9999
116508,1972,F,5833639.0,9999
116509,1972,F,5833640.0,9999
116510,1972,F,5833641.0,9999
116511,1972,F,5833642.0,9999
116512,1972,F,5833643.0,9999
116513,1999,M,500770.0,9999
116514,1999,M,1021717.0,9999
116515,1999,M,1542664.0,9999
116516,1999,M,2063611.0,9999
116517,1999,M,2584558.0,9999
116518,1999,M,3105505.0,9999
116519,1999,M,3626452.0,9999
116520,2001,F,500770.0,9999
116521,2001,F,1021717.0,9999
116522,2001,F,1542664.0,9999
116523,2001,F,2063611.0,9999
116524,2001,F,2584558.0,9999
116525,2001,F,3105505.0,9999
116526,2001,F,3626452.0,9999
116527,1932,F,5833658.0,2022
116528,1932,F,5833659.0,2022
116529,1930,M,5833660.0,2011
116530,1930,M,5833661.0,2014
116531,1952,F,5833662.0,9999
116532,1952,F,5833663.0,9999
116533,1982,F,5833664.0,9999
116534,1982,F,5833665.0,9999
116535,1982,F,5833666.0,9999
116536,1982,F,5833667.0,9999
116537,1982,F,5833668.0,9999
116538,1982,F,5833669.0,9999
116539,1982,F,5833670.0,9999
116540,1982,M,5833671.0,9999
116541,1982,M,5833672.0,9999
116542,1982,M,5833673.0,9999
116543,1982,M,5833674.0,9999
116544,1982,M,5833675.0,9999
116545,1982,M,5833676.0,9999
116546,1982,M,5833677.0,9999
116547,1929,M,5833678.0,2015
116548,1929,M,5833679.0,2016
116549,1929,M,5833680.0,2013
116550,1931,F,5833681.0,2024
116551,1931,F,5833682.0,2022
116552,1931,F,5833683.0,9999
116553,1931,M,5833684.0,2015
116554,1944,F,5833685.0,9999
116555,1979,F,5833686.0,9999
116556,1979,F,5833687.0,9999
116557,1979,F,5833688.0,9999
116558,1979,F,5833689.0,9999
116559,1979,F,5833690.0,9999
116560,1979,F,5833691.0,9999
116561,1979,M,5833692.0,9999
116562,1979,M,5833693.0,9999
116563,1979,M,5833694.0,9999
116564,1979,M,5833695.0,9999
116565,1979,M,5833696.0,9999
116566,1979,M,5833697.0,9999
116567,1926,M,5833698.0,9999
116568,1926,M,5833699.0,2011
116569,1926,M,5833700.0,2022
116570,1926,M,5833701.0,2015
116571,1926,M,5833702.0,2014
116572,1926,M,5833703.0,2010
116573,1926,M,5833704.0,2011
116574,1951,M,5833705.0,9999
116575,1951,M,5833706.0,9999
116576,1951,F,5833707.0,9999
116577,1951,F,5833708.0,9999
116578,1966,M,5833709.0,9999
116579,1966,M,5833710.0,9999
116580,1966,M,5833711.0,9999
116581,1966,M,5833712.0,9999
116582,1978,F,5833713.0,9999
116583,1978,F,5833714.0,9999
116584,1978,F,5833715.0,9999
116585,1978,F,5833716.0,9999
116586,2001,F,500814.0,9999
116587,2001,F,1021761.0,9999
116588,2001,F,1542708.0,9999
116589,2001,F,2063655.0,9999
116590,2006,F,500814.0,9999
116591,2006,F,1021761.0,9999
116592,2006,F,1542708.0,9999
116593,2006,F,2063655.0,9999
116594,1980,F,5833725.0,9999
116595,1980,F,5833726.0,9999
116596,1980,F,5833727.0,9999
116597,1980,F,5833728.0,9999
116598,1982,M,5833729.0,9999
116599,1982,M,5833730.0,9999
116600,1982,M,5833731.0,9999
116601,1982,M,5833732.0,9999
116602,1964,M,5833733.0,9999
116603,1964,M,5833734.0,9999
116604,1965,F,5833735.0,9999
116605,1965,F,5833736.0,9999
116606,1995,M,500844.0,9999
116607,1995,M,1021791.0,9999
116608,1998,M,500844.0,9999
116609,1998,M,1021791.0,9999
116610,2002,M,500844.0,9999
116611,2002,M,1021791.0,9999
116612,2005,F,500844.0,9999
116613,2005,F,1021791.0,9999
116614,1974,F,5833745.0,9999
116615,1974,F,5833746.0,9999
116616,1974,F,5833747.0,9999
116617,1975,M,5833748.0,9999
116618,1975,M,5833749.0,9999
116619,1975,M,5833750.0,9999
116620,2005,F,500846.0,9999
116621,2005,F,1021793.0,9999
116622,2005,F,1542740.0,9999
116623,2007,F,500846.0,9999
116624,2007,F,1021793.0,9999
116625,2007,F,1542740.0,9999
116626,1959,F,5833757.0,9999
116627,1959,F,5833758.0,9999
116628,1989,F,500850.0,9999
116629,1989,F,1021797.0,9999
116630,1990,F,500850.0,9999
116631,1990,F,1021797.0,9999
116632,1932,M,5833763.0,2013
116633,1932,M,5833764.0,2010
116634,1932,M,5833765.0,2016
116635,1932,M,5833766.0,2013
116636,1932,M,5833767.0,2022
116637,1969,M,5833768.0,9999
116638,1969,M,5833769.0,9999
116639,1969,M,5833770.0,9999
116640,1969,M,5833771.0,9999
116641,1972,F,5833772.0,9999
116642,1972,F,5833773.0,9999
116643,1972,F,5833774.0,9999
116644,1972,F,5833775.0,9999
116645,1996,F,500864.0,9999
116646,1996,F,1021811.0,9999
116647,1996,F,1542758.0,9999
116648,1996,F,2063705.0,9999
116649,1998,F,500864.0,9999
116650,1998,F,1021811.0,9999
116651,1998,F,1542758.0,9999
116652,1998,F,2063705.0,9999
116653,2001,M,500864.0,9999
116654,2001,M,1021811.0,9999
116655,2001,M,1542758.0,9999
116656,2001,M,2063705.0,9999
116657,1975,F,5833788.0,9999
116658,1975,F,5833789.0,9999
116659,1991,M,500874.0,9999
116660,1991,M,1021821.0,9999
116661,1939,M,5833792.0,2012
116662,1942,F,5833793.0,9999
116663,1930,M,5833794.0,2017
116664,1930,M,5833795.0,2019
116665,1934,F,5833796.0,2021
116666,1934,F,5833797.0,2024
116667,1966,M,5833798.0,9999
116668,1966,M,5833799.0,9999
116669,1966,M,5833800.0,9999
116670,1966,M,5833801.0,2017
116671,1969,F,5833802.0,9999
116672,1969,F,5833803.0,9999
116673,1969,F,5833804.0,9999
116674,1969,F,5833805.0,9999
116675,1992,M,500895.0,9999
116676,1992,M,1021842.0,9999
116677,1992,M,1542789.0,9999
116678,1992,M,2063736.0,9999
116679,2005,M,500895.0,9999
116680,2005,M,1021842.0,9999
116681,2005,M,1542789.0,9999
116682,2005,M,2063736.0,9999
116683,1958,F,5833814.0,2022
116684,1958,F,5833815.0,9999
116685,1962,M,5833816.0,9999
116686,1962,M,5833817.0,9999
116687,1987,F,500897.0,9999
116688,1987,F,1021844.0,9999
116689,1994,F,500897.0,9999
116690,1994,F,1021844.0,9999
116691,1960,M,5833822.0,9999
116692,1960,M,5833823.0,9999
116693,1960,M,5833824.0,9999
116694,1969,F,5833825.0,9999
116695,1969,F,5833826.0,9999
116696,1969,F,5833827.0,9999
116697,1994,F,500901.0,9999
116698,1994,F,1021848.0,9999
116699,1994,F,1542795.0,9999
116700,1995,F,500901.0,9999
116701,1995,F,1021848.0,9999
116702,1995,F,1542795.0,9999
116703,1972,F,5833834.0,9999
116704,1972,F,5833835.0,9999
116705,1972,F,5833836.0,9999
116706,1972,F,5833837.0,9999
116707,1972,F,5833838.0,9999
116708,1972,F,5833839.0,9999
116709,1973,F,5833840.0,9999
116710,1973,F,5833841.0,9999
116711,1973,F,5833842.0,2018
116712,1973,F,5833843.0,9999
116713,1973,F,5833844.0,9999
116714,1977,M,5833845.0,9999
116715,1977,M,5833846.0,9999
116716,1977,M,5833847.0,9999
116717,1977,M,5833848.0,9999
116718,1977,M,5833849.0,2013
116719,2009,M,500912.0,9999
116720,2009,M,1021859.0,9999
116721,2009,M,1542806.0,9999
116722,2009,M,2063753.0,9999
116723,2009,M,2584700.0,9999
116724,1930,F,5833855.0,2021
116725,1930,F,5833856.0,2021
116726,1962,F,5833857.0,9999
116727,1962,F,5833858.0,9999
116728,1962,M,5833859.0,9999
116729,1962,M,5833860.0,9999
116730,1991,F,500927.0,9999
116731,1991,F,1021874.0,9999
116732,1997,M,500927.0,9999
116733,1997,M,1021874.0,9999
116734,1974,F,5833865.0,9999
116735,1974,F,5833866.0,9999
116736,1974,F,5833867.0,9999
116737,1974,F,5833868.0,9999
116738,1974,F,5833869.0,9999
116739,1974,F,5833870.0,9999
116740,1953,M,5833871.0,9999
116741,1953,M,5833872.0,9999
116742,1927,F,5833873.0,2013
116743,1927,F,5833874.0,2017
116744,1927,F,5833875.0,2016
116745,1965,F,5833876.0,9999
116746,1965,F,5833877.0,9999
116747,1966,M,5833878.0,9999
116748,1966,M,5833879.0,9999
116749,1994,M,500953.0,9999
116750,1994,M,1021900.0,9999
116751,1999,F,500953.0,9999
116752,1999,F,1021900.0,9999
116753,2001,F,500953.0,9999
116754,2001,F,1021900.0,9999
116755,1963,M,5833886.0,9999
116756,1963,M,5833887.0,9999
116757,1963,M,5833888.0,9999
116758,1968,F,5833889.0,9999
116759,1968,F,5833890.0,9999
116760,1968,F,5833891.0,9999
116761,1950,F,5833892.0,9999
116762,1950,F,5833893.0,9999
116763,1950,F,5833894.0,9999
116764,1950,F,5833895.0,9999
116765,1952,M,5833896.0,9999
116766,1952,M,5833897.0,9999
116767,1952,M,5833898.0,2025
116768,1952,M,5833899.0,9999
116769,1959,F,5833900.0,9999
116770,1959,F,5833901.0,9999
116771,1959,F,5833902.0,9999
116772,1995,F,500977.0,9999
116773,1995,F,1021924.0,9999
116774,1995,F,1542871.0,9999
116775,1983,M,5833906.0,9999
116776,1983,M,5833907.0,9999
116777,1983,M,5833908.0,9999
116778,1983,M,5833909.0,9999
116779,1983,M,5833910.0,9999
116780,1985,F,5833911.0,9999
116781,1985,F,5833912.0,9999
116782,1985,F,5833913.0,9999
116783,1985,F,5833914.0,9999
116784,1985,F,5833915.0,9999
116785,1943,M,5833916.0,9999
116786,1946,F,5833917.0,9999
116787,1980,M,5833918.0,9999
116788,1980,M,5833919.0,9999
116789,1980,M,5833920.0,9999
116790,1981,M,5833921.0,9999
116791,1981,M,5833922.0,9999
116792,1981,M,5833923.0,9999
116793,1982,F,5833924.0,9999
116794,1982,F,5833925.0,9999
116795,1982,F,5833926.0,9999
116796,1984,F,5833927.0,9999
116797,1984,F,5833928.0,9999
116798,1984,F,5833929.0,9999
116799,1953,F,5833930.0,9999
116800,1953,F,5833931.0,9999
116801,1953,F,5833932.0,9999
116802,1957,M,5833933.0,9999
116803,1957,M,5833934.0,9999
116804,1957,M,5833935.0,9999
116805,1975,M,5833936.0,9999
116806,1975,M,5833937.0,9999
116807,1975,M,5833938.0,2019
116808,1978,F,5833939.0,9999
116809,1978,F,5833940.0,9999
116810,1978,F,5833941.0,9999
116811,2001,M,501012.0,9999
116812,2001,M,1021959.0,2019
116813,2001,M,1542906.0,9999
116814,2003,M,501012.0,9999
116815,2003,M,1021959.0,9999
116816,2003,M,1542906.0,9999
116817,1956,F,5833948.0,2011
116818,1956,F,5833949.0,9999
116819,1943,F,5833950.0,9999
116820,1973,M,5833951.0,9999
116821,1973,M,5833952.0,9999
116822,1939,M,5833953.0,2021
116823,1944,F,5833954.0,9999
116824,1937,M,5833955.0,2025
116825,1938,F,5833956.0,2024
116826,1960,F,5833957.0,9999
116827,1960,F,5833958.0,9999
116828,1988,M,501053.0,9999
116829,1988,M,1022000.0,9999
116830,2001,M,501053.0,9999
116831,2001,M,1022000.0,9999
116832,1950,M,5833963.0,9999
116833,1950,M,5833964.0,9999
116834,1959,F,5833965.0,2022
116835,1959,F,5833966.0,9999
116836,1958,F,5833967.0,9999
116837,1958,F,5833968.0,9999
116838,1958,M,5833969.0,9999
116839,1958,M,5833970.0,9999
116840,1991,F,501070.0,9999
116841,1991,F,1022017.0,9999
116842,1993,M,501070.0,9999
116843,1993,M,1022017.0,9999
116844,1950,M,5833975.0,9999
116845,1950,M,5833976.0,9999
116846,1961,F,5833977.0,9999
116847,1961,F,5833978.0,9999
116848,1995,F,501072.0,9999
116849,1995,F,1022019.0,9999
116850,1999,M,501072.0,9999
116851,1999,M,1022019.0,9999
116852,1936,M,5833983.0,2011
116853,1945,F,5833984.0,9999
116854,1971,M,5833985.0,9999
116855,1971,M,5833986.0,9999
116856,1971,M,5833987.0,9999
116857,1971,M,5833988.0,9999
116858,1971,M,5833989.0,9999
116859,1971,M,5833990.0,9999
116860,1971,M,5833991.0,9999
116861,1971,M,5833992.0,9999
116862,1979,F,5833993.0,9999
116863,1979,F,5833994.0,9999
116864,1979,F,5833995.0,9999
116865,2009,M,501094.0,9999
116866,2009,M,1022041.0,9999
116867,2009,M,1542988.0,9999
116868,1955,M,5833999.0,9999
116869,1970,M,5834000.0,9999
116870,1970,M,5834001.0,9999
116871,1970,M,5834002.0,9999
116872,1970,M,5834003.0,9999
116873,1970,M,5834004.0,9999
116874,1970,F,5834005.0,9999
116875,1970,F,5834006.0,9999
116876,1970,F,5834007.0,9999
116877,1970,F,5834008.0,9999
116878,1970,F,5834009.0,9999
116879,1999,F,501102.0,9999
116880,1999,F,1022049.0,9999
116881,1999,F,1542996.0,9999
116882,1999,F,2063943.0,9999
116883,1999,F,2584890.0,9999
116884,2002,M,501102.0,9999
116885,2002,M,1022049.0,9999
116886,2002,M,1542996.0,9999
116887,2002,M,2063943.0,9999
116888,2002,M,2584890.0,9999
116889,1974,F,5834020.0,9999
116890,1978,M,5834021.0,9999
116891,2010,F,501104.0,9999
116892,1951,F,5834023.0,9999
116893,1951,F,5834024.0,9999
116894,1942,F,5834025.0,9999
116895,1942,F,5834026.0,9999
116896,1942,F,5834027.0,2025
116897,1942,F,5834028.0,9999
116898,1942,F,5834029.0,2022
116899,1942,F,5834030.0,9999
116900,1975,M,5834031.0,9999
116901,1975,M,5834032.0,9999
116902,1975,M,5834033.0,9999
116903,1979,F,5834034.0,9999
116904,1979,F,5834035.0,9999
116905,1979,F,5834036.0,9999
116906,1999,F,501144.0,9999
116907,1999,F,1022091.0,9999
116908,1999,F,1543038.0,9999
116909,1945,F,5834040.0,2011
116910,1945,F,5834041.0,9999
116911,1961,M,5834042.0,9999
116912,1961,M,5834043.0,9999
116913,1961,M,5834044.0,9999
116914,1966,F,5834045.0,9999
116915,1966,F,5834046.0,9999
116916,1966,F,5834047.0,9999
116917,1993,M,501156.0,9999
116918,1993,M,1022103.0,9999
116919,1993,M,1543050.0,9999
116920,1994,F,501156.0,9999
116921,1994,F,1022103.0,9999
116922,1994,F,1543050.0,9999
116923,1964,F,5834054.0,9999
116924,1964,F,5834055.0,9999
116925,1969,M,5834056.0,2020
116926,1969,M,5834057.0,9999
116927,1997,F,501167.0,9999
116928,1997,F,1022114.0,9999
116929,1963,F,5834060.0,9999
116930,1963,M,5834061.0,9999
116931,1993,M,501169.0,9999
116932,1995,F,501169.0,9999
116933,1965,F,5834064.0,9999
116934,1965,F,5834065.0,9999
116935,1966,M,5834066.0,2025
116936,1966,M,5834067.0,9999
116937,2003,F,501171.0,9999
116938,2003,F,1022118.0,9999
116939,1945,F,5834070.0,2018
116940,1980,M,5834071.0,2023
116941,1980,M,5834072.0,9999
116942,1980,M,5834073.0,9999
116943,1941,F,5834074.0,9999
116944,1941,F,5834075.0,9999
116945,1941,F,5834076.0,2021
116946,1972,M,5834077.0,9999
116947,1972,M,5834078.0,9999
116948,1972,M,5834079.0,9999
116949,1984,F,5834080.0,9999
116950,1984,F,5834081.0,9999
116951,1984,F,5834082.0,9999
116952,2010,M,501177.0,9999
116953,2010,M,1022124.0,9999
116954,2010,M,1543071.0,9999
116955,1962,F,5834086.0,9999
